pokemon,lvl,move,type,power,accuracy,crit
Eevee,,Facade,Normal,70.0,1.0,False
Eevee,,Secret Power,Normal,70.0,1.0,False
Umbreon,1.0,Tackle,Normal,35.0,0.95,False
Umbreon,16.0,Pursuit,Dark,40.0,1.0,False
Umbreon,23.0,Quick Attack,Normal,40.0,1.0,False
Umbreon,36.0,Faint Attack,Dark,60.0,1.0,False
Umbreon,,Cut,Normal,50.0,0.95,False
Umbreon,,Hidden Power,Normal,60.0,1.0,False
Umbreon,,Hyper Beam,Normal,75.0,0.9,False
Umbreon,,Iron Tail,Steel,100.0,0.75,False
Umbreon,,Return,Normal,102.0,1.0,False
Umbreon,,Dig,Ground,60.0,1.0,False
Umbreon,,Psychic,Psychic,90.0,1.0,False
Umbreon,,Shadow Ball,Ghost,80.0,1.0,False
Umbreon,,Facade,Normal,70.0,1.0,False
Umbreon,,Secret Power,Normal,70.0,1.0,False
Murkrow,1.0,Peck,Flying,35.0,1.0,False
Murkrow,9.0,Astonish,Ghost,30.0,1.0,False
Murkrow,14.0,Pursuit,Dark,40.0,1.0,False
Murkrow,35.0,Faint Attack,Dark,60.0,1.0,False
Murkrow,,Fly,Flying,70.0,0.95,False
Murkrow,,Hidden Power,Normal,60.0,1.0,False
Murkrow,,Return,Normal,102.0,1.0,False
Murkrow,,Shadow Ball,Ghost,80.0,1.0,False
Murkrow,,Aerial Ace,Flying,60.0,1.0,False
Murkrow,,Facade,Normal,70.0,1.0,False
Murkrow,,Secret Power,Normal,70.0,1.0,False
Murkrow,,Thief,Dark,40.0,1.0,False
Murkrow,,Steel Wing,Steel,70.0,0.9,False
Slowpoke,1.0,Tackle,Normal,35.0,0.95,False
Slowpoke,15.0,Water Gun,Water,40.0,1.0,False
Slowpoke,20.0,Confusion,Psychic,50.0,1.0,False
Slowpoke,34.0,Headbutt,Normal,70.0,1.0,False
Slowpoke,48.0,Psychic,Psychic,90.0,1.0,False
Slowpoke,,Surf,Water,95.0,1.0,False
Slowpoke,,Strength,Normal,80.0,1.0,False
Slowpoke,,Dive,Water,60.0,1.0,False
Slowpoke,,Water Pulse,Water,60.0,1.0,False
Slowpoke,,Hidden Power,Normal,60.0,1.0,False
Slowpoke,,Ice Beam,Ice,95.0,1.0,False
Slowpoke,,Blizzard,Ice,120.0,0.7,False
Slowpoke,,Iron Tail,Steel,100.0,0.75,False
Slowpoke,,Earthquake,Ground,100.0,1.0,False
Slowpoke,,Return,Normal,102.0,1.0,False
Slowpoke,,Dig,Ground,60.0,1.0,False
Slowpoke,,Shadow Ball,Ghost,80.0,1.0,False
Slowpoke,,Flamethrower,Fire,95.0,1.0,False
Slowpoke,,Fire Blast,Fire,120.0,0.85,False
Slowpoke,,Facade,Normal,70.0,1.0,False
Slowpoke,,Secret Power,Normal,70.0,1.0,False
Slowbro,1.0,Tackle,Normal,35.0,0.95,False
Slowbro,15.0,Water Gun,Water,40.0,1.0,False
Slowbro,20.0,Confusion,Psychic,50.0,1.0,False
Slowbro,34.0,Headbutt,Normal,70.0,1.0,False
Slowbro,54.0,Psychic,Psychic,90.0,1.0,False
Slowbro,,Surf,Water,95.0,1.0,False
Slowbro,,Strength,Normal,80.0,1.0,False
Slowbro,,Rock Smash,Fighting,20.0,1.0,False
Slowbro,,Dive,Water,60.0,1.0,False
Slowbro,,Water Pulse,Water,60.0,1.0,False
Slowbro,,Hidden Power,Normal,60.0,1.0,False
Slowbro,,Ice Beam,Ice,95.0,1.0,False
Slowbro,,Blizzard,Ice,120.0,0.7,False
Slowbro,,Hyper Beam,Normal,75.0,0.9,False
Slowbro,,Iron Tail,Steel,100.0,0.75,False
Slowbro,,Earthquake,Ground,100.0,1.0,False
Slowbro,,Return,Normal,102.0,1.0,False
Slowbro,,Dig,Ground,60.0,1.0,False
Slowbro,,Shadow Ball,Ghost,80.0,1.0,False
Slowbro,,Brick Break,Fighting,75.0,1.0,False
Slowbro,,Flamethrower,Fire,95.0,1.0,False
Slowbro,,Fire Blast,Fire,120.0,0.85,False
Slowbro,,Facade,Normal,70.0,1.0,False
Slowbro,,Secret Power,Normal,70.0,1.0,False
Slowking,1.0,Tackle,Normal,35.0,0.95,False
Slowking,15.0,Water Gun,Water,40.0,1.0,False
Slowking,20.0,Confusion,Psychic,50.0,1.0,False
Slowking,34.0,Headbutt,Normal,70.0,1.0,False
Slowking,48.0,Psychic,Psychic,90.0,1.0,False
Slowking,,Surf,Water,95.0,1.0,False
Slowking,,Strength,Normal,80.0,1.0,False
Slowking,,Rock Smash,Fighting,20.0,1.0,False
Slowking,,Dive,Water,60.0,1.0,False
Slowking,,Water Pulse,Water,60.0,1.0,False
Slowking,,Hidden Power,Normal,60.0,1.0,False
Slowking,,Ice Beam,Ice,95.0,1.0,False
Slowking,,Blizzard,Ice,120.0,0.7,False
Slowking,,Hyper Beam,Normal,75.0,0.9,False
Slowking,,Iron Tail,Steel,100.0,0.75,False
Slowking,,Earthquake,Ground,100.0,1.0,False
Slowking,,Return,Normal,102.0,1.0,False
Slowking,,Dig,Ground,60.0,1.0,False
Slowking,,Shadow Ball,Ghost,80.0,1.0,False
Slowking,,Brick Break,Fighting,75.0,1.0,False
Slowking,,Flamethrower,Fire,95.0,1.0,False
Slowking,,Fire Blast,Fire,120.0,0.85,False
Slowking,,Facade,Normal,70.0,1.0,False
Slowking,,Secret Power,Normal,70.0,1.0,False
Misdreavus,11.0,Astonish,Ghost,30.0,1.0,False
Misdreavus,30.0,Psybeam,Psychic,65.0,1.0,False
Misdreavus,,Hidden Power,Normal,60.0,1.0,False
Misdreavus,,Thunderbolt,Electric,95.0,1.0,False
Misdreavus,,Thunder,Electric,120.0,0.7,False
Misdreavus,,Return,Normal,102.0,1.0,False
Misdreavus,,Psychic,Psychic,90.0,1.0,False
Misdreavus,,Shadow Ball,Ghost,80.0,1.0,False
Misdreavus,,Shock Wave,Electric,60.0,1.0,False
Misdreavus,,Aerial Ace,Flying,60.0,1.0,False
Misdreavus,,Facade,Normal,70.0,1.0,False
Misdreavus,,Secret Power,Normal,70.0,1.0,False
Misdreavus,,Thief,Dark,40.0,1.0,False
Unown,1.0,Hidden Power,Normal,60.0,1.0,False
Wobbuffet,0.0,Struggle,Normal,1.0,1.0,False
Girafarig,1.0,Tackle,Normal,35.0,0.95,False
Girafarig,7.0,Astonish,Ghost,30.0,1.0,False
Girafarig,13.0,Confusion,Psychic,50.0,1.0,False
Girafarig,19.0,Stomp,Normal,65.0,1.0,False
Girafarig,43.0,Psybeam,Psychic,65.0,1.0,False
Girafarig,49.0,Crunch,Dark,80.0,1.0,False
Girafarig,,Strength,Normal,80.0,1.0,False
Girafarig,,Rock Smash,Fighting,20.0,1.0,False
Girafarig,,Hidden Power,Normal,60.0,1.0,False
Girafarig,,Iron Tail,Steel,100.0,0.75,False
Girafarig,,Thunderbolt,Electric,95.0,1.0,False
Girafarig,,Thunder,Electric,120.0,0.7,False
Girafarig,,Earthquake,Ground,100.0,1.0,False
Girafarig,,Return,Normal,102.0,1.0,False
Girafarig,,Psychic,Psychic,90.0,1.0,False
Girafarig,,Shadow Ball,Ghost,80.0,1.0,False
Girafarig,,Shock Wave,Electric,60.0,1.0,False
Girafarig,,Facade,Normal,70.0,1.0,False
Girafarig,,Secret Power,Normal,70.0,1.0,False
Girafarig,,Thief,Dark,40.0,1.0,False
Pineco,1.0,Tackle,Normal,35.0,0.95,False
Pineco,22.0,Rapid Spin,Normal,20.0,1.0,False
Pineco,,Strength,Normal,80.0,1.0,False
Pineco,,Rock Smash,Fighting,20.0,1.0,False
Pineco,,Hidden Power,Normal,60.0,1.0,False
Pineco,,Giga Drain,Grass,60.0,1.0,False
Pineco,,Earthquake,Ground,100.0,1.0,False
Pineco,,Return,Normal,102.0,1.0,False
Pineco,,Dig,Ground,60.0,1.0,False
Pineco,,Facade,Normal,70.0,1.0,False
Pineco,,Secret Power,Normal,70.0,1.0,False
Forretress,1.0,Tackle,Normal,35.0,0.95,False
Forretress,22.0,Rapid Spin,Normal,20.0,1.0,False
Forretress,,Strength,Normal,80.0,1.0,False
Forretress,,Rock Smash,Fighting,20.0,1.0,False
Forretress,,Hidden Power,Normal,60.0,1.0,False
Forretress,,Hyper Beam,Normal,75.0,0.9,False
Forretress,,Giga Drain,Grass,60.0,1.0,False
Forretress,,Earthquake,Ground,100.0,1.0,False
Forretress,,Return,Normal,102.0,1.0,False
Forretress,,Dig,Ground,60.0,1.0,False
Forretress,,Facade,Normal,70.0,1.0,False
Forretress,,Secret Power,Normal,70.0,1.0,False
Forretress,31.0,Zap Cannon,Electric,100.0,0.5,False
Dunsparce,1.0,Rage,Normal,20.0,1.0,False
Dunsparce,24.0,Pursuit,Dark,40.0,1.0,False
Dunsparce,,Strength,Normal,80.0,1.0,False
Dunsparce,,Rock Smash,Fighting,20.0,1.0,False
Dunsparce,,Water Pulse,Water,60.0,1.0,False
Dunsparce,,Hidden Power,Normal,60.0,1.0,False
Dunsparce,,Ice Beam,Ice,95.0,1.0,False
Dunsparce,,Blizzard,Ice,120.0,0.7,False
Dunsparce,,Iron Tail,Steel,100.0,0.75,False
Dunsparce,,Thunderbolt,Electric,95.0,1.0,False
Dunsparce,,Thunder,Electric,120.0,0.7,False
Dunsparce,,Earthquake,Ground,100.0,1.0,False
Dunsparce,,Return,Normal,102.0,1.0,False
Dunsparce,,Dig,Ground,60.0,1.0,False
Dunsparce,,Shadow Ball,Ghost,80.0,1.0,False
Dunsparce,,Shock Wave,Electric,60.0,1.0,False
Dunsparce,,Flamethrower,Fire,95.0,1.0,False
Dunsparce,,Fire Blast,Fire,120.0,0.85,False
Dunsparce,,Rock Tomb,Rock,50.0,0.8,False
Dunsparce,,Facade,Normal,70.0,1.0,False
Dunsparce,,Secret Power,Normal,70.0,1.0,False
Dunsparce,,Thief,Dark,40.0,1.0,False
Dunsparce,21.0,Rollout,Rock,30.0,0.9,False
Gligar,1.0,Poison Sting,Poison,15.0,1.0,False
Gligar,20.0,Quick Attack,Normal,40.0,1.0,False
Gligar,28.0,Faint Attack,Dark,60.0,1.0,False
Gligar,36.0,Slash,Normal,70.0,1.0,True
Gligar,,Cut,Normal,50.0,0.95,False
Gligar,,Strength,Normal,80.0,1.0,False
Gligar,,Rock Smash,Fighting,20.0,1.0,False
Gligar,,Hidden Power,Normal,60.0,1.0,False
Gligar,,Iron Tail,Steel,100.0,0.75,False
Gligar,,Earthquake,Ground,100.0,1.0,False
Gligar,,Return,Normal,102.0,1.0,False
Gligar,,Dig,Ground,60.0,1.0,False
Gligar,,Sludge Bomb,Poison,90.0,1.0,False
Gligar,,Rock Tomb,Rock,50.0,0.8,False
Gligar,,Aerial Ace,Flying,60.0,1.0,False
Gligar,,Facade,Normal,70.0,1.0,False
Gligar,,Secret Power,Normal,70.0,1.0,False
Gligar,,Thief,Dark,40.0,1.0,False
Gligar,,Steel Wing,Steel,70.0,0.9,False
Snubbull,1.0,Tackle,Normal,35.0,0.95,False
Snubbull,13.0,Bite,Dark,60.0,1.0,False
Snubbull,19.0,Lick,Ghost,20.0,1.0,False
Snubbull,34.0,Rage,Normal,20.0,1.0,False
Snubbull,53.0,Crunch,Dark,80.0,1.0,False
Snubbull,,Strength,Normal,80.0,1.0,False
Snubbull,,Rock Smash,Fighting,20.0,1.0,False
Snubbull,,Water Pulse,Water,60.0,1.0,False
Snubbull,,Hidden Power,Normal,60.0,1.0,False
Snubbull,,Thunderbolt,Electric,95.0,1.0,False
Snubbull,,Thunder,Electric,120.0,0.7,False
Snubbull,,Earthquake,Ground,100.0,1.0,False
Snubbull,,Return,Normal,102.0,1.0,False
Snubbull,,Dig,Ground,60.0,1.0,False
Snubbull,,Shadow Ball,Ghost,80.0,1.0,False
Snubbull,,Brick Break,Fighting,75.0,1.0,False
Snubbull,,Shock Wave,Electric,60.0,1.0,False
Snubbull,,Flamethrower,Fire,95.0,1.0,False
Snubbull,,Sludge Bomb,Poison,90.0,1.0,False
Snubbull,,Fire Blast,Fire,120.0,0.85,False
Snubbull,,Facade,Normal,70.0,1.0,False
Snubbull,,Secret Power,Normal,70.0,1.0,False
Snubbull,,Thief,Dark,40.0,1.0,False
Snubbull,,Overheat,Fire,140.0,0.9,False
Granbull,1.0,Tackle,Normal,35.0,0.95,False
Granbull,13.0,Bite,Dark,60.0,1.0,False
Granbull,19.0,Lick,Ghost,20.0,1.0,False
Granbull,38.0,Rage,Normal,20.0,1.0,False
Granbull,61.0,Crunch,Dark,80.0,1.0,False
Granbull,,Strength,Normal,80.0,1.0,False
Granbull,,Rock Smash,Fighting,20.0,1.0,False
Granbull,,Water Pulse,Water,60.0,1.0,False
Granbull,,Hidden Power,Normal,60.0,1.0,False
Granbull,,Hyper Beam,Normal,75.0,0.9,False
Granbull,,Iron Tail,Steel,100.0,0.75,False
Granbull,,Thunderbolt,Electric,95.0,1.0,False
Granbull,,Thunder,Electric,120.0,0.7,False
Granbull,,Earthquake,Ground,100.0,1.0,False
Granbull,,Return,Normal,102.0,1.0,False
Granbull,,Dig,Ground,60.0,1.0,False
Granbull,,Shadow Ball,Ghost,80.0,1.0,False
Granbull,,Brick Break,Fighting,75.0,1.0,False
Granbull,,Shock Wave,Electric,60.0,1.0,False
Granbull,,Flamethrower,Fire,95.0,1.0,False
Granbull,,Sludge Bomb,Poison,90.0,1.0,False
Granbull,,Fire Blast,Fire,120.0,0.85,False
Granbull,,Rock Tomb,Rock,50.0,0.8,False
Granbull,,Facade,Normal,70.0,1.0,False
Granbull,,Secret Power,Normal,70.0,1.0,False
Granbull,,Thief,Dark,40.0,1.0,False
Granbull,,Overheat,Fire,140.0,0.9,False
Qwilfish,1.0,Poison Sting,Poison,15.0,1.0,False
Qwilfish,1.0,Tackle,Normal,35.0,0.95,False
Qwilfish,19.0,Water Gun,Water,40.0,1.0,False
Qwilfish,28.0,Pin Missile,Bug,42.0,0.85,False
Qwilfish,46.0,Hydro Pump,Water,120.0,0.8,False
Qwilfish,,Surf,Water,95.0,1.0,False
Qwilfish,,Waterfall,Water,80.0,1.0,False
Qwilfish,,Dive,Water,60.0,1.0,False
Qwilfish,,Water Pulse,Water,60.0,1.0,False
Qwilfish,,Hidden Power,Normal,60.0,1.0,False
Qwilfish,,Ice Beam,Ice,95.0,1.0,False
Qwilfish,,Blizzard,Ice,120.0,0.7,False
Qwilfish,,Return,Normal,102.0,1.0,False
Qwilfish,,Shadow Ball,Ghost,80.0,1.0,False
Qwilfish,,Shock Wave,Electric,60.0,1.0,False
Qwilfish,,Sludge Bomb,Poison,90.0,1.0,False
Qwilfish,,Facade,Normal,70.0,1.0,False
Qwilfish,,Secret Power,Normal,70.0,1.0,False
Qwilfish,25.0,Revenge,Fighting,60.0,1.0,False
Shuckle,1.0,Constrict,Normal,10.0,1.0,False
Shuckle,9.0,Wrap,Normal,15.0,0.85,False
Shuckle,,Strength,Normal,80.0,1.0,False
Shuckle,,Rock Smash,Fighting,20.0,1.0,False
Shuckle,,Hidden Power,Normal,60.0,1.0,False
Shuckle,,Earthquake,Ground,100.0,1.0,False
Shuckle,,Return,Normal,102.0,1.0,False
Shuckle,,Dig,Ground,60.0,1.0,False
Shuckle,,Sludge Bomb,Poison,90.0,1.0,False
Shuckle,,Rock Tomb,Rock,50.0,0.8,False
Shuckle,,Facade,Normal,70.0,1.0,False
Shuckle,,Secret Power,Normal,70.0,1.0,False
Heracross,1.0,Tackle,Normal,35.0,0.95,False
Heracross,6.0,Horn Attack,Normal,65.0,1.0,False
Heracross,17.0,Fury Attack,Normal,45.0,0.85,False
Heracross,23.0,Brick Break,Fighting,75.0,1.0,False
Heracross,53.0,Megahorn,Bug,120.0,0.85,False
Heracross,,Cut,Normal,50.0,0.95,False
Heracross,,Strength,Normal,80.0,1.0,False
Heracross,,Rock Smash,Fighting,20.0,1.0,False
Heracross,,Hidden Power,Normal,60.0,1.0,False
Heracross,,Hyper Beam,Normal,75.0,0.9,False
Heracross,,Earthquake,Ground,100.0,1.0,False
Heracross,,Return,Normal,102.0,1.0,False
Heracross,,Dig,Ground,60.0,1.0,False
Heracross,,Rock Tomb,Rock,50.0,0.8,False
Heracross,,Facade,Normal,70.0,1.0,False
Heracross,,Secret Power,Normal,70.0,1.0,False
Heracross,,Thief,Dark,40.0,1.0,False
Sneasel,1.0,Scratch,Normal,40.0,1.0,False
Sneasel,8.0,Quick Attack,Normal,40.0,1.0,False
Sneasel,22.0,Faint Attack,Dark,60.0,1.0,False
Sneasel,29.0,Fury Swipes,Normal,54.0,0.8,False
Sneasel,43.0,Icy Wind,Ice,55.0,0.95,False
Sneasel,50.0,Slash,Normal,70.0,1.0,True
Sneasel,64.0,Metal Claw,Steel,50.0,0.95,False
Sneasel,,Cut,Normal,50.0,0.95,False
Sneasel,,Surf,Water,95.0,1.0,False
Sneasel,,Strength,Normal,80.0,1.0,False
Sneasel,,Rock Smash,Fighting,20.0,1.0,False
Sneasel,,Hidden Power,Normal,60.0,1.0,False
Sneasel,,Ice Beam,Ice,95.0,1.0,False
Sneasel,,Blizzard,Ice,120.0,0.7,False
Sneasel,,Iron Tail,Steel,100.0,0.75,False
Sneasel,,Return,Normal,102.0,1.0,False
Sneasel,,Dig,Ground,60.0,1.0,False
Sneasel,,Shadow Ball,Ghost,80.0,1.0,False
Sneasel,,Brick Break,Fighting,75.0,1.0,False
Sneasel,,Aerial Ace,Flying,60.0,1.0,False
Sneasel,,Facade,Normal,70.0,1.0,False
Sneasel,,Secret Power,Normal,70.0,1.0,False
Sneasel,,Thief,Dark,40.0,1.0,False
Teddiursa,1.0,Scratch,Normal,40.0,1.0,False
Teddiursa,7.0,Lick,Ghost,20.0,1.0,False
Teddiursa,13.0,Fury Swipes,Normal,54.0,0.8,False
Teddiursa,25.0,Faint Attack,Dark,60.0,1.0,False
Teddiursa,37.0,Slash,Normal,70.0,1.0,True
Teddiursa,43.0,Snore,Normal,40.0,1.0,False
Teddiursa,49.0,Thrash,Normal,90.0,1.0,False
Teddiursa,,Cut,Normal,50.0,0.95,False
Teddiursa,,Strength,Normal,80.0,1.0,False
Teddiursa,,Rock Smash,Fighting,20.0,1.0,False
Teddiursa,,Hidden Power,Normal,60.0,1.0,False
Teddiursa,,Earthquake,Ground,100.0,1.0,False
Teddiursa,,Return,Normal,102.0,1.0,False
Teddiursa,,Dig,Ground,60.0,1.0,False
Teddiursa,,Brick Break,Fighting,75.0,1.0,False
Teddiursa,,Aerial Ace,Flying,60.0,1.0,False
Teddiursa,,Facade,Normal,70.0,1.0,False
Teddiursa,,Secret Power,Normal,70.0,1.0,False
Teddiursa,,Thief,Dark,40.0,1.0,False
Ursaring,1.0,Fury Swipes,Normal,54.0,0.8,False
Ursaring,1.0,Lick,Ghost,20.0,1.0,False
Ursaring,1.0,Scratch,Normal,40.0,1.0,False
Ursaring,25.0,Faint Attack,Dark,60.0,1.0,False
Ursaring,37.0,Slash,Normal,70.0,1.0,True
Ursaring,43.0,Snore,Normal,40.0,1.0,False
Ursaring,49.0,Thrash,Normal,90.0,1.0,False
Ursaring,,Cut,Normal,50.0,0.95,False
Ursaring,,Strength,Normal,80.0,1.0,False
Ursaring,,Rock Smash,Fighting,20.0,1.0,False
Ursaring,,Hidden Power,Normal,60.0,1.0,False
Ursaring,,Hyper Beam,Normal,75.0,0.9,False
Ursaring,,Earthquake,Ground,100.0,1.0,False
Ursaring,,Return,Normal,102.0,1.0,False
Ursaring,,Dig,Ground,60.0,1.0,False
Ursaring,,Brick Break,Fighting,75.0,1.0,False
Ursaring,,Rock Tomb,Rock,50.0,0.8,False
Ursaring,,Aerial Ace,Flying,60.0,1.0,False
Ursaring,,Facade,Normal,70.0,1.0,False
Ursaring,,Secret Power,Normal,70.0,1.0,False
Ursaring,,Thief,Dark,40.0,1.0,False
Slugma,1.0,Smog,Poison,20.0,0.7,False
Slugma,8.0,Ember,Fire,40.0,1.0,False
Slugma,15.0,Rock Throw,Rock,50.0,0.9,False
Slugma,36.0,Flamethrower,Fire,95.0,1.0,False
Slugma,43.0,Rock Slide,Rock,75.0,0.9,False
Slugma,50.0,Body Slam,Normal,85.0,1.0,False
Slugma,,Rock Smash,Fighting,20.0,1.0,False
Slugma,,Hidden Power,Normal,60.0,1.0,False
Slugma,,Return,Normal,102.0,1.0,False
Slugma,,Fire Blast,Fire,120.0,0.85,False
Slugma,,Facade,Normal,70.0,1.0,False
Slugma,,Secret Power,Normal,70.0,1.0,False
Slugma,,Overheat,Fire,140.0,0.9,False
Magcargo,1.0,Ember,Fire,40.0,1.0,False
Magcargo,1.0,Rock Throw,Rock,50.0,0.9,False
Magcargo,1.0,Smog,Poison,20.0,0.7,False
Magcargo,36.0,Flamethrower,Fire,95.0,1.0,False
Magcargo,48.0,Rock Slide,Rock,75.0,0.9,False
Magcargo,60.0,Body Slam,Normal,85.0,1.0,False
Magcargo,,Strength,Normal,80.0,1.0,False
Magcargo,,Rock Smash,Fighting,20.0,1.0,False
Magcargo,,Hidden Power,Normal,60.0,1.0,False
Magcargo,,Hyper Beam,Normal,75.0,0.9,False
Magcargo,,Earthquake,Ground,100.0,1.0,False
Magcargo,,Return,Normal,102.0,1.0,False
Magcargo,,Fire Blast,Fire,120.0,0.85,False
Magcargo,,Rock Tomb,Rock,50.0,0.8,False
Magcargo,,Facade,Normal,70.0,1.0,False
Magcargo,,Secret Power,Normal,70.0,1.0,False
Magcargo,,Overheat,Fire,140.0,0.9,False
Swinub,1.0,Tackle,Normal,35.0,0.95,False
Swinub,10.0,Powder Snow,Ice,40.0,1.0,False
Swinub,46.0,Blizzard,Ice,120.0,0.7,False
Swinub,,Strength,Normal,80.0,1.0,False
Swinub,,Rock Smash,Fighting,20.0,1.0,False
Swinub,,Hidden Power,Normal,60.0,1.0,False
Swinub,,Ice Beam,Ice,95.0,1.0,False
Swinub,,Earthquake,Ground,100.0,1.0,False
Swinub,,Return,Normal,102.0,1.0,False
Swinub,,Dig,Ground,60.0,1.0,False
Swinub,,Rock Tomb,Rock,50.0,0.8,False
Swinub,,Facade,Normal,70.0,1.0,False
Swinub,,Secret Power,Normal,70.0,1.0,False
Piloswine,1.0,Horn Attack,Normal,65.0,1.0,False
Piloswine,1.0,Powder Snow,Ice,40.0,1.0,False
Piloswine,33.0,Fury Attack,Normal,45.0,0.85,False
Piloswine,56.0,Blizzard,Ice,120.0,0.7,False
Piloswine,,Strength,Normal,80.0,1.0,False
Piloswine,,Rock Smash,Fighting,20.0,1.0,False
Piloswine,,Hidden Power,Normal,60.0,1.0,False
Piloswine,,Ice Beam,Ice,95.0,1.0,False
Piloswine,,Hyper Beam,Normal,75.0,0.9,False
Piloswine,,Earthquake,Ground,100.0,1.0,False
Piloswine,,Return,Normal,102.0,1.0,False
Piloswine,,Dig,Ground,60.0,1.0,False
Piloswine,,Rock Tomb,Rock,50.0,0.8,False
Piloswine,,Facade,Normal,70.0,1.0,False
Piloswine,,Secret Power,Normal,70.0,1.0,False
Corsola,1.0,Tackle,Normal,35.0,0.95,False
Corsola,12.0,Bubble,Water,20.0,1.0,False
Corsola,23.0,BubbleBeam,Water,65.0,1.0,False
Corsola,28.0,Spike Cannon,Normal,60.0,1.0,False
Corsola,34.0,Rock Blast,Rock,75.0,0.8,False
Corsola,45.0,AncientPower,Rock,60.0,1.0,False
Corsola,,Surf,Water,95.0,1.0,False
Corsola,,Strength,Normal,80.0,1.0,False
Corsola,,Rock Smash,Fighting,20.0,1.0,False
Corsola,,Water Pulse,Water,60.0,1.0,False
Corsola,,Hidden Power,Normal,60.0,1.0,False
Corsola,,Ice Beam,Ice,95.0,1.0,False
Corsola,,Blizzard,Ice,120.0,0.7,False
Corsola,,Earthquake,Ground,100.0,1.0,False
Corsola,,Return,Normal,102.0,1.0,False
Corsola,,Dig,Ground,60.0,1.0,False
Corsola,,Psychic,Psychic,90.0,1.0,False
Corsola,,Shadow Ball,Ghost,80.0,1.0,False
Corsola,,Rock Tomb,Rock,50.0,0.8,False
Corsola,,Facade,Normal,70.0,1.0,False
Corsola,,Secret Power,Normal,70.0,1.0,False
Remoraid,1.0,Water Gun,Water,40.0,1.0,False
Remoraid,22.0,Aurora Beam,Ice,65.0,1.0,False
Remoraid,22.0,BubbleBeam,Water,65.0,1.0,False
Remoraid,22.0,Psybeam,Psychic,65.0,1.0,False
Remoraid,44.0,Ice Beam,Ice,95.0,1.0,False
Remoraid,55.0,Hyper Beam,Normal,75.0,0.9,False
Remoraid,,Surf,Water,95.0,1.0,False
Remoraid,,Waterfall,Water,80.0,1.0,False
Remoraid,,Dive,Water,60.0,1.0,False
Remoraid,,Water Pulse,Water,60.0,1.0,False
Remoraid,,Hidden Power,Normal,60.0,1.0,False
Remoraid,,Blizzard,Ice,120.0,0.7,False
Remoraid,,Return,Normal,102.0,1.0,False
Remoraid,,Psychic,Psychic,90.0,1.0,False
Remoraid,,Flamethrower,Fire,95.0,1.0,False
Remoraid,,Fire Blast,Fire,120.0,0.85,False
Remoraid,,Facade,Normal,70.0,1.0,False
Remoraid,,Secret Power,Normal,70.0,1.0,False
Remoraid,,Thief,Dark,40.0,1.0,False
Octillery,1.0,Water Gun,Water,40.0,1.0,False
Octillery,11.0,Constrict,Normal,10.0,1.0,False
Octillery,22.0,Aurora Beam,Ice,65.0,1.0,False
Octillery,22.0,BubbleBeam,Water,65.0,1.0,False
Octillery,22.0,Psybeam,Psychic,65.0,1.0,False
Octillery,25.0,Octazooka,Water,65.0,0.85,False
Octillery,54.0,Ice Beam,Ice,95.0,1.0,False
Octillery,70.0,Hyper Beam,Normal,75.0,0.9,False
Octillery,,Surf,Water,95.0,1.0,False
Octillery,,Waterfall,Water,80.0,1.0,False
Octillery,,Dive,Water,60.0,1.0,False
Octillery,,Water Pulse,Water,60.0,1.0,False
Octillery,,Bullet Seed,Grass,30.0,1.0,False
Octillery,,Hidden Power,Normal,60.0,1.0,False
Octillery,,Blizzard,Ice,120.0,0.7,False
Octillery,,Return,Normal,102.0,1.0,False
Octillery,,Psychic,Psychic,90.0,1.0,False
Octillery,,Flamethrower,Fire,95.0,1.0,False
Octillery,,Sludge Bomb,Poison,90.0,1.0,False
Octillery,,Fire Blast,Fire,120.0,0.85,False
Octillery,,Facade,Normal,70.0,1.0,False
Octillery,,Secret Power,Normal,70.0,1.0,False
Octillery,,Thief,Dark,40.0,1.0,False
Delibird,,Fly,Flying,70.0,0.95,False
Delibird,,Water Pulse,Water,60.0,1.0,False
Delibird,,Hidden Power,Normal,60.0,1.0,False
Delibird,,Ice Beam,Ice,95.0,1.0,False
Delibird,,Blizzard,Ice,120.0,0.7,False
Delibird,,Return,Normal,102.0,1.0,False
Delibird,,Aerial Ace,Flying,60.0,1.0,False
Delibird,,Facade,Normal,70.0,1.0,False
Delibird,,Secret Power,Normal,70.0,1.0,False
Delibird,,Thief,Dark,40.0,1.0,False
Mantine,1.0,Bubble,Water,20.0,1.0,False
Mantine,1.0,Tackle,Normal,35.0,0.95,False
Mantine,15.0,BubbleBeam,Water,65.0,1.0,False
Mantine,36.0,Wing Attack,Flying,60.0,1.0,False
Mantine,43.0,Water Pulse,Water,60.0,1.0,False
Mantine,,Surf,Water,95.0,1.0,False
Mantine,,Waterfall,Water,80.0,1.0,False
Mantine,,Dive,Water,60.0,1.0,False
Mantine,,Hidden Power,Normal,60.0,1.0,False
Mantine,,Ice Beam,Ice,95.0,1.0,False
Mantine,,Blizzard,Ice,120.0,0.7,False
Mantine,,Earthquake,Ground,100.0,1.0,False
Mantine,,Return,Normal,102.0,1.0,False
Mantine,,Aerial Ace,Flying,60.0,1.0,False
Mantine,,Facade,Normal,70.0,1.0,False
Mantine,,Secret Power,Normal,70.0,1.0,False
Skarmory,1.0,Peck,Flying,35.0,1.0,False
Skarmory,13.0,Swift,Normal,60.0,1.0,False
