pokemon,lvl,move,type,power,accuracy,crit
Espeon,16.0,Confusion,Psychic,50,1.0,False
Espeon,23.0,Quick Attack,Normal,40,1.0,False
Espeon,30.0,Swift,Normal,60,1.0,False
Espeon,36.0,Psybeam,Psychic,65,1.0,False
Espeon,47.0,Psychic,Psychic,90,1.0,False
Espeon,,Cut,Normal,50,0.95,False
Espeon,,Headbutt,Normal,70,1.0,False
Espeon,,Zap Cannon,Electric,100,0.5,False
Espeon,,Hidden Power,Normal,60,1.0,False
Espeon,,Snore,Normal,40,1.0,False
Espeon,,Hyper Beam,Normal,75,0.9,False
Espeon,,Iron Tail,Steel,100,0.75,False
Espeon,,Return,Normal,102,1.0,False
Espeon,,Shadow Ball,Ghost,80,1.0,False
Espeon,,Mud-Slap,Ground,20,1.0,False
Eevee,1.0,Tackle,Normal,35,0.95,False
Eevee,23.0,Quick Attack,Normal,40,1.0,False
Eevee,30.0,Bite,Dark,60,1.0,False
Eevee,,Headbutt,Normal,70,1.0,False
Eevee,,Hidden Power,Normal,60,1.0,False
Eevee,,Snore,Normal,40,1.0,False
Eevee,,Iron Tail,Steel,100,0.75,False
Eevee,,Return,Normal,102,1.0,False
Eevee,,Shadow Ball,Ghost,80,1.0,False
Eevee,,Mud-Slap,Ground,20,1.0,False
Eevee,,Swift,Normal,60,1.0,False
Umbreon,1.0,Tackle,Normal,35,0.95,False
Umbreon,16.0,Pursuit,Dark,40,1.0,False
Umbreon,23.0,Quick Attack,Normal,40,1.0,False
Umbreon,36.0,Faint Attack,Dark,60,1.0,False
Umbreon,,Cut,Normal,50,0.95,False
Umbreon,,Headbutt,Normal,70,1.0,False
Umbreon,,Zap Cannon,Electric,100,0.5,False
Umbreon,,Hidden Power,Normal,60,1.0,False
Umbreon,,Snore,Normal,40,1.0,False
Umbreon,,Hyper Beam,Normal,75,0.9,False
Umbreon,,Iron Tail,Steel,100,0.75,False
Umbreon,,Return,Normal,102,1.0,False
Umbreon,,Psychic,Psychic,90,1.0,False
Umbreon,,Shadow Ball,Ghost,80,1.0,False
Umbreon,,Mud-Slap,Ground,20,1.0,False
Umbreon,,Swift,Normal,60,1.0,False
Murkrow,1.0,Peck,Flying,35,1.0,False
Murkrow,11.0,Pursuit,Dark,40,1.0,False
Murkrow,31.0,Faint Attack,Dark,60,1.0,False
Murkrow,,Fly,Flying,70,0.95,False
Murkrow,,Hidden Power,Normal,60,1.0,False
Murkrow,,Snore,Normal,40,1.0,False
Murkrow,,Icy Wind,Ice,55,0.95,False
Murkrow,,Return,Normal,102,1.0,False
Murkrow,,Shadow Ball,Ghost,80,1.0,False
Murkrow,,Mud-Slap,Ground,20,1.0,False
Murkrow,,Swift,Normal,60,1.0,False
Murkrow,,Thief,Dark,40,1.0,False
Murkrow,,Steel Wing,Steel,70,0.9,False
Slowpoke,1.0,Tackle,Normal,35,0.95,False
Slowpoke,15.0,Water Gun,Water,40,1.0,False
Slowpoke,20.0,Confusion,Psychic,50,1.0,False
Slowpoke,34.0,Headbutt,Normal,70,1.0,False
Slowpoke,48.0,Psychic,Psychic,90,1.0,False
Slowpoke,,Surf,Water,95,1.0,False
Slowpoke,,Strength,Normal,80,1.0,False
Slowpoke,,Zap Cannon,Electric,100,0.5,False
Slowpoke,,Hidden Power,Normal,60,1.0,False
Slowpoke,,Snore,Normal,40,1.0,False
Slowpoke,,Blizzard,Ice,120,0.7,False
Slowpoke,,Icy Wind,Ice,55,0.95,False
Slowpoke,,Iron Tail,Steel,100,0.75,False
Slowpoke,,Earthquake,Ground,100,1.0,False
Slowpoke,,Return,Normal,102,1.0,False
Slowpoke,,Dig,Ground,60,1.0,False
Slowpoke,,Shadow Ball,Ghost,80,1.0,False
Slowpoke,,Mud-Slap,Ground,20,1.0,False
Slowpoke,,Fire Blast,Fire,120,0.85,False
Slowpoke,,Swift,Normal,60,1.0,False
Slowbro,1.0,Tackle,Normal,35,0.95,False
Slowbro,1.0,Water Gun,Water,40,1.0,False
Slowbro,20.0,Confusion,Psychic,50,1.0,False
Slowbro,34.0,Headbutt,Normal,70,1.0,False
Slowbro,54.0,Psychic,Psychic,90,1.0,False
Slowbro,,Surf,Water,95,1.0,False
Slowbro,,Strength,Normal,80,1.0,False
Slowbro,,DynamicPunch,Fighting,100,0.5,False
Slowbro,,Zap Cannon,Electric,100,0.5,False
Slowbro,,Rock Smash,Fighting,20,1.0,False
Slowbro,,Hidden Power,Normal,60,1.0,False
Slowbro,,Snore,Normal,40,1.0,False
Slowbro,,Blizzard,Ice,120,0.7,False
Slowbro,,Hyper Beam,Normal,75,0.9,False
Slowbro,,Icy Wind,Ice,55,0.95,False
Slowbro,,Iron Tail,Steel,100,0.75,False
Slowbro,,Earthquake,Ground,100,1.0,False
Slowbro,,Return,Normal,102,1.0,False
Slowbro,,Dig,Ground,60,1.0,False
Slowbro,,Shadow Ball,Ghost,80,1.0,False
Slowbro,,Mud-Slap,Ground,20,1.0,False
Slowbro,,Ice Punch,Ice,75,1.0,False
Slowbro,,Fire Blast,Fire,120,0.85,False
Slowbro,,Swift,Normal,60,1.0,False
Slowbro,,Fury Cutter,Bug,10,0.95,False
Slowking,1.0,Tackle,Normal,35,0.95,False
Slowking,15.0,Water Gun,Water,40,1.0,False
Slowking,20.0,Confusion,Psychic,50,1.0,False
Slowking,34.0,Headbutt,Normal,70,1.0,False
Slowking,48.0,Psychic,Psychic,90,1.0,False
Slowking,,Surf,Water,95,1.0,False
Slowking,,Strength,Normal,80,1.0,False
Slowking,,Whirlpool,Water,15,0.7,False
Slowking,,DynamicPunch,Fighting,100,0.5,False
Slowking,,Zap Cannon,Electric,100,0.5,False
Slowking,,Rock Smash,Fighting,20,1.0,False
Slowking,,Hidden Power,Normal,60,1.0,False
Slowking,,Snore,Normal,40,1.0,False
Slowking,,Blizzard,Ice,120,0.7,False
Slowking,,Hyper Beam,Normal,75,0.9,False
Slowking,,Icy Wind,Ice,55,0.95,False
Slowking,,Iron Tail,Steel,100,0.75,False
Slowking,,Earthquake,Ground,100,1.0,False
Slowking,,Return,Normal,102,1.0,False
Slowking,,Dig,Ground,60,1.0,False
Slowking,,Shadow Ball,Ghost,80,1.0,False
Slowking,,Mud-Slap,Ground,20,1.0,False
Slowking,,Ice Punch,Ice,75,1.0,False
Slowking,,Fire Blast,Fire,120,0.85,False
Slowking,,Swift,Normal,60,1.0,False
Slowking,,Fury Cutter,Bug,10,0.95,False
Misdreavus,27.0,Psybeam,Psychic,65,1.0,False
Misdreavus,,Headbutt,Normal,70,1.0,False
Misdreavus,,Zap Cannon,Electric,100,0.5,False
Misdreavus,,Hidden Power,Normal,60,1.0,False
Misdreavus,,Snore,Normal,40,1.0,False
Misdreavus,,Thunder,Electric,120,0.7,False
Misdreavus,,Return,Normal,102,1.0,False
Misdreavus,,Psychic,Psychic,90,1.0,False
Misdreavus,,Shadow Ball,Ghost,80,1.0,False
Misdreavus,,Swift,Normal,60,1.0,False
Misdreavus,,Thief,Dark,40,1.0,False
Unown,1.0,Hidden Power,Normal,60,1.0,False
Wobbuffet,0.0,Struggle,Normal,1,1.0,False
Girafarig,1.0,Confusion,Psychic,50,1.0,False
Girafarig,1.0,Stomp,Normal,65,1.0,False
Girafarig,1.0,Tackle,Normal,35,0.95,False
Girafarig,41.0,Psybeam,Psychic,65,1.0,False
Girafarig,54.0,Crunch,Dark,80,1.0,False
Girafarig,,Strength,Normal,80,1.0,False
Girafarig,,Headbutt,Normal,70,1.0,False
Girafarig,,Zap Cannon,Electric,100,0.5,False
Girafarig,,Rock Smash,Fighting,20,1.0,False
Girafarig,,Hidden Power,Normal,60,1.0,False
Girafarig,,Snore,Normal,40,1.0,False
Girafarig,,Iron Tail,Steel,100,0.75,False
Girafarig,,Thunder,Electric,120,0.7,False
Girafarig,,Earthquake,Ground,100,1.0,False
Girafarig,,Return,Normal,102,1.0,False
Girafarig,,Psychic,Psychic,90,1.0,False
Girafarig,,Shadow Ball,Ghost,80,1.0,False
Girafarig,,Mud-Slap,Ground,20,1.0,False
Girafarig,,Swift,Normal,60,1.0,False
Girafarig,,Thief,Dark,40,1.0,False
Pineco,1.0,Tackle,Normal,35,0.95,False
Pineco,22.0,Rapid Spin,Normal,20,1.0,False
Pineco,,Strength,Normal,80,1.0,False
Pineco,,Headbutt,Normal,70,1.0,False
Pineco,,Rollout,Rock,30,0.9,False
Pineco,,Rock Smash,Fighting,20,1.0,False
Pineco,,Hidden Power,Normal,60,1.0,False
Pineco,,Snore,Normal,40,1.0,False
Pineco,,Giga Drain,Grass,60,1.0,False
Pineco,,Return,Normal,102,1.0,False
Forretress,1.0,Tackle,Normal,35,0.95,False
Forretress,22.0,Rapid Spin,Normal,20,1.0,False
Forretress,,Strength,Normal,80,1.0,False
Forretress,,Headbutt,Normal,70,1.0,False
Forretress,,Rollout,Rock,30,0.9,False
Forretress,,Rock Smash,Fighting,20,1.0,False
Forretress,,Hidden Power,Normal,60,1.0,False
Forretress,,Snore,Normal,40,1.0,False
Forretress,,Hyper Beam,Normal,75,0.9,False
Forretress,,Giga Drain,Grass,60,1.0,False
Forretress,,Return,Normal,102,1.0,False
Dunsparce,1.0,Rage,Normal,20,1.0,False
Dunsparce,26.0,Pursuit,Dark,40,1.0,False
Dunsparce,,Strength,Normal,80,1.0,False
Dunsparce,,Headbutt,Normal,70,1.0,False
Dunsparce,,Rollout,Rock,30,0.9,False
Dunsparce,,Zap Cannon,Electric,100,0.5,False
Dunsparce,,Rock Smash,Fighting,20,1.0,False
Dunsparce,,Hidden Power,Normal,60,1.0,False
Dunsparce,,Snore,Normal,40,1.0,False
Dunsparce,,Iron Tail,Steel,100,0.75,False
Dunsparce,,Thunder,Electric,120,0.7,False
Dunsparce,,Return,Normal,102,1.0,False
Dunsparce,,Dig,Ground,60,1.0,False
Dunsparce,,Mud-Slap,Ground,20,1.0,False
Dunsparce,,Thief,Dark,40,1.0,False
Gligar,1.0,Poison Sting,Poison,15,1.0,False
Gligar,20.0,Quick Attack,Normal,40,1.0,False
Gligar,28.0,Faint Attack,Dark,60,1.0,False
Gligar,36.0,Slash,Normal,70,1.0,True
Gligar,,Cut,Normal,50,0.95,False
Gligar,,Strength,Normal,80,1.0,False
Gligar,,Headbutt,Normal,70,1.0,False
Gligar,,Rock Smash,Fighting,20,1.0,False
Gligar,,Hidden Power,Normal,60,1.0,False
Gligar,,Snore,Normal,40,1.0,False
Gligar,,Iron Tail,Steel,100,0.75,False
Gligar,,Return,Normal,102,1.0,False
Gligar,,Sludge Bomb,Poison,90,1.0,False
Gligar,,Swift,Normal,60,1.0,False
Gligar,,Thief,Dark,40,1.0,False
Gligar,,Fury Cutter,Bug,10,0.95,False
Snubbull,1.0,Tackle,Normal,35,0.95,False
Snubbull,13.0,Bite,Dark,60,1.0,False
Snubbull,19.0,Lick,Ghost,20,1.0,False
Snubbull,34.0,Rage,Normal,20,1.0,False
Snubbull,,Strength,Normal,80,1.0,False
Snubbull,,DynamicPunch,Fighting,100,0.5,False
Snubbull,,Headbutt,Normal,70,1.0,False
Snubbull,,Zap Cannon,Electric,100,0.5,False
Snubbull,,Rock Smash,Fighting,20,1.0,False
Snubbull,,Hidden Power,Normal,60,1.0,False
Snubbull,,Snore,Normal,40,1.0,False
Snubbull,,Thunder,Electric,120,0.7,False
Snubbull,,Return,Normal,102,1.0,False
Snubbull,,Shadow Ball,Ghost,80,1.0,False
Snubbull,,Mud-Slap,Ground,20,1.0,False
Snubbull,,Ice Punch,Ice,75,1.0,False
Snubbull,,Sludge Bomb,Poison,90,1.0,False
Snubbull,,ThunderPunch,Electric,75,1.0,False
Snubbull,,Thief,Dark,40,1.0,False
Snubbull,,Fire Punch,Fire,75,1.0,False
Granbull,1.0,Tackle,Normal,35,0.95,False
Granbull,13.0,Bite,Dark,60,1.0,False
Granbull,19.0,Lick,Ghost,20,1.0,False
Granbull,38.0,Rage,Normal,20,1.0,False
Granbull,,Strength,Normal,80,1.0,False
Granbull,,DynamicPunch,Fighting,100,0.5,False
Granbull,,Headbutt,Normal,70,1.0,False
Granbull,,Zap Cannon,Electric,100,0.5,False
Granbull,,Rock Smash,Fighting,20,1.0,False
Granbull,,Hidden Power,Normal,60,1.0,False
Granbull,,Snore,Normal,40,1.0,False
Granbull,,Hyper Beam,Normal,75,0.9,False
Granbull,,Thunder,Electric,120,0.7,False
Granbull,,Return,Normal,102,1.0,False
Granbull,,Shadow Ball,Ghost,80,1.0,False
Granbull,,Mud-Slap,Ground,20,1.0,False
Granbull,,Ice Punch,Ice,75,1.0,False
Granbull,,Sludge Bomb,Poison,90,1.0,False
Granbull,,ThunderPunch,Electric,75,1.0,False
Granbull,,Thief,Dark,40,1.0,False
Granbull,,Fire Punch,Fire,75,1.0,False
Qwilfish,1.0,Poison Sting,Poison,15,1.0,False
Qwilfish,1.0,Tackle,Normal,35,0.95,False
Qwilfish,19.0,Water Gun,Water,40,1.0,False
Qwilfish,28.0,Pin Missile,Bug,42,0.85,False
Qwilfish,46.0,Hydro Pump,Water,120,0.8,False
Qwilfish,,Surf,Water,95,1.0,False
Qwilfish,,Whirlpool,Water,15,0.7,False
Qwilfish,,Waterfall,Water,80,1.0,False
Qwilfish,,Headbutt,Normal,70,1.0,False
Qwilfish,,Rollout,Rock,30,0.9,False
Qwilfish,,Hidden Power,Normal,60,1.0,False
Qwilfish,,Snore,Normal,40,1.0,False
Qwilfish,,Blizzard,Ice,120,0.7,False
Qwilfish,,Icy Wind,Ice,55,0.95,False
Qwilfish,,Return,Normal,102,1.0,False
Qwilfish,,Sludge Bomb,Poison,90,1.0,False
Qwilfish,,Swift,Normal,60,1.0,False
Shuckle,1.0,Constrict,Normal,10,1.0,False
Shuckle,9.0,Wrap,Normal,15,0.85,False
Shuckle,,Strength,Normal,80,1.0,False
Shuckle,,Headbutt,Normal,70,1.0,False
Shuckle,,Rollout,Rock,30,0.9,False
Shuckle,,Rock Smash,Fighting,20,1.0,False
Shuckle,,Hidden Power,Normal,60,1.0,False
Shuckle,,Snore,Normal,40,1.0,False
Shuckle,,Earthquake,Ground,100,1.0,False
Shuckle,,Return,Normal,102,1.0,False
Shuckle,,Dig,Ground,60,1.0,False
Shuckle,,Mud-Slap,Ground,20,1.0,False
Shuckle,,Sludge Bomb,Poison,90,1.0,False
Heracross,1.0,Tackle,Normal,35,0.95,False
Heracross,6.0,Horn Attack,Normal,65,1.0,False
Heracross,19.0,Fury Attack,Normal,45,0.85,False
Heracross,54.0,Megahorn,Bug,120,0.85,False
Heracross,,Cut,Normal,50,0.95,False
Heracross,,Strength,Normal,80,1.0,False
Heracross,,Headbutt,Normal,70,1.0,False
Heracross,,Rock Smash,Fighting,20,1.0,False
Heracross,,Hidden Power,Normal,60,1.0,False
Heracross,,Snore,Normal,40,1.0,False
Heracross,,Earthquake,Ground,100,1.0,False
Heracross,,Return,Normal,102,1.0,False
Heracross,,Thief,Dark,40,1.0,False
Heracross,,Fury Cutter,Bug,10,0.95,False
Sneasel,1.0,Scratch,Normal,40,1.0,False
Sneasel,9.0,Quick Attack,Normal,40,1.0,False
Sneasel,25.0,Faint Attack,Dark,60,1.0,False
Sneasel,33.0,Fury Swipes,Normal,54,0.8,False
Sneasel,49.0,Slash,Normal,70,1.0,True
Sneasel,,Cut,Normal,50,0.95,False
Sneasel,,Surf,Water,95,1.0,False
Sneasel,,Strength,Normal,80,1.0,False
Sneasel,,DynamicPunch,Fighting,100,0.5,False
Sneasel,,Headbutt,Normal,70,1.0,False
Sneasel,,Rock Smash,Fighting,20,1.0,False
Sneasel,,Hidden Power,Normal,60,1.0,False
Sneasel,,Snore,Normal,40,1.0,False
Sneasel,,Blizzard,Ice,120,0.7,False
Sneasel,,Icy Wind,Ice,55,0.95,False
Sneasel,,Iron Tail,Steel,100,0.75,False
Sneasel,,Return,Normal,102,1.0,False
Sneasel,,Dig,Ground,60,1.0,False
Sneasel,,Shadow Ball,Ghost,80,1.0,False
Sneasel,,Mud-Slap,Ground,20,1.0,False
Sneasel,,Ice Punch,Ice,75,1.0,False
Sneasel,,Swift,Normal,60,1.0,False
Sneasel,,Thief,Dark,40,1.0,False
Sneasel,,Fury Cutter,Bug,10,0.95,False
Sneasel,65.0,Metal Claw,Steel,50,0.95,False
Teddiursa,1.0,Scratch,Normal,40,1.0,False
Teddiursa,8.0,Lick,Ghost,20,1.0,False
Teddiursa,15.0,Fury Swipes,Normal,54,0.8,False
Teddiursa,22.0,Faint Attack,Dark,60,1.0,False
Teddiursa,36.0,Slash,Normal,70,1.0,True
Teddiursa,43.0,Snore,Normal,40,1.0,False
Teddiursa,50.0,Thrash,Normal,90,1.0,False
Teddiursa,,Cut,Normal,50,0.95,False
Teddiursa,,Strength,Normal,80,1.0,False
Teddiursa,,DynamicPunch,Fighting,100,0.5,False
Teddiursa,,Headbutt,Normal,70,1.0,False
Teddiursa,,Rollout,Rock,30,0.9,False
Teddiursa,,Zap Cannon,Electric,100,0.5,False
Teddiursa,,Rock Smash,Fighting,20,1.0,False
Teddiursa,,Hidden Power,Normal,60,1.0,False
Teddiursa,,Earthquake,Ground,100,1.0,False
Teddiursa,,Return,Normal,102,1.0,False
Teddiursa,,Dig,Ground,60,1.0,False
Teddiursa,,Mud-Slap,Ground,20,1.0,False
Teddiursa,,Ice Punch,Ice,75,1.0,False
Teddiursa,,Swift,Normal,60,1.0,False
Teddiursa,,ThunderPunch,Electric,75,1.0,False
Teddiursa,,Thief,Dark,40,1.0,False
Teddiursa,,Fire Punch,Fire,75,1.0,False
Teddiursa,,Fury Cutter,Bug,10,0.95,False
Ursaring,1.0,Fury Swipes,Normal,54,0.8,False
Ursaring,1.0,Lick,Ghost,20,1.0,False
Ursaring,1.0,Scratch,Normal,40,1.0,False
Ursaring,22.0,Faint Attack,Dark,60,1.0,False
Ursaring,39.0,Slash,Normal,70,1.0,True
Ursaring,49.0,Snore,Normal,40,1.0,False
Ursaring,59.0,Thrash,Normal,90,1.0,False
Ursaring,,Cut,Normal,50,0.95,False
Ursaring,,Strength,Normal,80,1.0,False
Ursaring,,DynamicPunch,Fighting,100,0.5,False
Ursaring,,Headbutt,Normal,70,1.0,False
Ursaring,,Rollout,Rock,30,0.9,False
Ursaring,,Zap Cannon,Electric,100,0.5,False
Ursaring,,Rock Smash,Fighting,20,1.0,False
Ursaring,,Hidden Power,Normal,60,1.0,False
Ursaring,,Hyper Beam,Normal,75,0.9,False
Ursaring,,Earthquake,Ground,100,1.0,False
Ursaring,,Return,Normal,102,1.0,False
Ursaring,,Dig,Ground,60,1.0,False
Ursaring,,Mud-Slap,Ground,20,1.0,False
Ursaring,,Ice Punch,Ice,75,1.0,False
Ursaring,,Swift,Normal,60,1.0,False
Ursaring,,ThunderPunch,Electric,75,1.0,False
Ursaring,,Thief,Dark,40,1.0,False
Ursaring,,Fire Punch,Fire,75,1.0,False
Ursaring,,Fury Cutter,Bug,10,0.95,False
Slugma,1.0,Smog,Poison,20,0.7,False
Slugma,8.0,Ember,Fire,40,1.0,False
Slugma,15.0,Rock Throw,Rock,50,0.9,False
Slugma,36.0,Flamethrower,Fire,95,1.0,False
Slugma,43.0,Rock Slide,Rock,75,0.9,False
Slugma,50.0,Body Slam,Normal,85,1.0,False
Slugma,,Rollout,Rock,30,0.9,False
Slugma,,Rock Smash,Fighting,20,1.0,False
Slugma,,Hidden Power,Normal,60,1.0,False
Slugma,,Snore,Normal,40,1.0,False
Slugma,,Return,Normal,102,1.0,False
Slugma,,Mud-Slap,Ground,20,1.0,False
Slugma,,Fire Blast,Fire,120,0.85,False
Magcargo,1.0,Ember,Fire,40,1.0,False
Magcargo,1.0,Rock Throw,Rock,50,0.9,False
Magcargo,1.0,Smog,Poison,20,0.7,False
Magcargo,36.0,Flamethrower,Fire,95,1.0,False
Magcargo,48.0,Rock Slide,Rock,75,0.9,False
Magcargo,60.0,Body Slam,Normal,85,1.0,False
Magcargo,,Strength,Normal,80,1.0,False
Magcargo,,Rollout,Rock,30,0.9,False
Magcargo,,Rock Smash,Fighting,20,1.0,False
Magcargo,,Hidden Power,Normal,60,1.0,False
Magcargo,,Snore,Normal,40,1.0,False
Magcargo,,Hyper Beam,Normal,75,0.9,False
Magcargo,,Earthquake,Ground,100,1.0,False
Magcargo,,Return,Normal,102,1.0,False
Magcargo,,Mud-Slap,Ground,20,1.0,False
Magcargo,,Fire Blast,Fire,120,0.85,False
Swinub,1.0,Tackle,Normal,35,0.95,False
Swinub,10.0,Powder Snow,Ice,40,1.0,False
Swinub,46.0,Blizzard,Ice,120,0.7,False
Swinub,,Strength,Normal,80,1.0,False
Swinub,,Headbutt,Normal,70,1.0,False
Swinub,,Rock Smash,Fighting,20,1.0,False
Swinub,,Hidden Power,Normal,60,1.0,False
Swinub,,Snore,Normal,40,1.0,False
Swinub,,Icy Wind,Ice,55,0.95,False
Swinub,,Earthquake,Ground,100,1.0,False
Swinub,,Return,Normal,102,1.0,False
Swinub,,Mud-Slap,Ground,20,1.0,False
Piloswine,1.0,Horn Attack,Normal,65,1.0,False
Piloswine,1.0,Powder Snow,Ice,40,1.0,False
Piloswine,33.0,Fury Attack,Normal,45,0.85,False
Piloswine,56.0,Blizzard,Ice,120,0.7,False
Piloswine,,Strength,Normal,80,1.0,False
Piloswine,,Headbutt,Normal,70,1.0,False
Piloswine,,Rock Smash,Fighting,20,1.0,False
Piloswine,,Hidden Power,Normal,60,1.0,False
Piloswine,,Snore,Normal,40,1.0,False
Piloswine,,Hyper Beam,Normal,75,0.9,False
Piloswine,,Icy Wind,Ice,55,0.95,False
Piloswine,,Earthquake,Ground,100,1.0,False
Piloswine,,Return,Normal,102,1.0,False
Piloswine,,Mud-Slap,Ground,20,1.0,False
Corsola,1.0,Tackle,Normal,35,0.95,False
Corsola,13.0,Bubble,Water,20,1.0,False
Corsola,25.0,BubbleBeam,Water,65,1.0,False
Corsola,31.0,Spike Cannon,Normal,60,1.0,False
Corsola,43.0,AncientPower,Rock,60,1.0,False
Corsola,,Surf,Water,95,1.0,False
Corsola,,Strength,Normal,80,1.0,False
Corsola,,Whirlpool,Water,15,0.7,False
Corsola,,Headbutt,Normal,70,1.0,False
Corsola,,Rollout,Rock,30,0.9,False
Corsola,,Rock Smash,Fighting,20,1.0,False
Corsola,,Hidden Power,Normal,60,1.0,False
Corsola,,Snore,Normal,40,1.0,False
Corsola,,Earthquake,Ground,100,1.0,False
Corsola,,Return,Normal,102,1.0,False
Corsola,,Psychic,Psychic,90,1.0,False
Corsola,,Mud-Slap,Ground,20,1.0,False
Remoraid,1.0,Water Gun,Water,40,1.0,False
Remoraid,22.0,Aurora Beam,Ice,65,1.0,False
Remoraid,22.0,BubbleBeam,Water,65,1.0,False
Remoraid,22.0,Psybeam,Psychic,65,1.0,False
Remoraid,44.0,Ice Beam,Ice,95,1.0,False
Remoraid,55.0,Hyper Beam,Normal,75,0.9,False
Remoraid,,Surf,Water,95,1.0,False
Remoraid,,Whirlpool,Water,15,0.7,False
Remoraid,,Hidden Power,Normal,60,1.0,False
Remoraid,,Snore,Normal,40,1.0,False
Remoraid,,Return,Normal,102,1.0,False
Remoraid,,Mud-Slap,Ground,20,1.0,False
Remoraid,,Swift,Normal,60,1.0,False
Remoraid,,Thief,Dark,40,1.0,False
Octillery,1.0,Water Gun,Water,40,1.0,False
Octillery,11.0,Constrict,Normal,10,1.0,False
Octillery,22.0,Aurora Beam,Ice,65,1.0,False
Octillery,22.0,BubbleBeam,Water,65,1.0,False
Octillery,22.0,Psybeam,Psychic,65,1.0,False
Octillery,25.0,Octazooka,Water,65,0.85,False
Octillery,54.0,Ice Beam,Ice,95,1.0,False
Octillery,70.0,Hyper Beam,Normal,75,0.9,False
Octillery,,Surf,Water,95,1.0,False
Octillery,,Whirlpool,Water,15,0.7,False
Octillery,,Hidden Power,Normal,60,1.0,False
Octillery,,Snore,Normal,40,1.0,False
Octillery,,Return,Normal,102,1.0,False
Octillery,,Mud-Slap,Ground,20,1.0,False
Octillery,,Swift,Normal,60,1.0,False
Octillery,,Thief,Dark,40,1.0,False
Delibird,,Fly,Flying,70,0.95,False
Delibird,,Headbutt,Normal,70,1.0,False
Delibird,,Hidden Power,Normal,60,1.0,False
Delibird,,Snore,Normal,40,1.0,False
Delibird,,Blizzard,Ice,120,0.7,False
Delibird,,Icy Wind,Ice,55,0.95,False
Delibird,,Return,Normal,102,1.0,False
Delibird,,Mud-Slap,Ground,20,1.0,False
Delibird,,Swift,Normal,60,1.0,False
Delibird,,Thief,Dark,40,1.0,False
Mantine,1.0,Bubble,Water,20,1.0,False
Mantine,1.0,Tackle,Normal,35,0.95,False
Mantine,18.0,BubbleBeam,Water,65,1.0,False
Mantine,40.0,Wing Attack,Flying,60,1.0,False
Mantine,,Surf,Water,95,1.0,False
Mantine,,Whirlpool,Water,15,0.7,False
Mantine,,Waterfall,Water,80,1.0,False
Mantine,,Headbutt,Normal,70,1.0,False
Mantine,,Hidden Power,Normal,60,1.0,False
Mantine,,Snore,Normal,40,1.0,False
Mantine,,Blizzard,Ice,120,0.7,False
Mantine,,Icy Wind,Ice,55,0.95,False
Mantine,,Return,Normal,102,1.0,False
Mantine,,Mud-Slap,Ground,20,1.0,False
Mantine,,Swift,Normal,60,1.0,False
Skarmory,1.0,Peck,Flying,35,1.0,False
Skarmory,19.0,Swift,Normal,60,1.0,False
Skarmory,37.0,Fury Attack,Normal,45,0.85,False
Skarmory,49.0,Steel Wing,Steel,70,0.9,False
Skarmory,,Cut,Normal,50,0.95,False
Skarmory,,Fly,Flying,70,0.95,False
Skarmory,,Hidden Power,Normal,60,1.0,False
Skarmory,,Snore,Normal,40,1.0,False
Skarmory,,Return,Normal,102,1.0,False
Skarmory,,Mud-Slap,Ground,20,1.0,False
Skarmory,,Thief,Dark,40,1.0,False
Houndour,1.0,Ember,Fire,40,1.0,False
Houndour,13.0,Smog,Poison,20,0.7,False
Houndour,20.0,Bite,Dark,60,1.0,False
Houndour,27.0,Faint Attack,Dark,60,1.0,False
Houndour,35.0,Flamethrower,Fire,95,1.0,False
Houndour,43.0,Crunch,Dark,80,1.0,False
Houndour,,Headbutt,Normal,70,1.0,False
Houndour,,Rock Smash,Fighting,20,1.0,False
Houndour,,Hidden Power,Normal,60,1.0,False
Houndour,,Snore,Normal,40,1.0,False
Houndour,,Iron Tail,Steel,100,0.75,False
Houndour,,Return,Normal,102,1.0,False
Houndour,,Shadow Ball,Ghost,80,1.0,False
Houndour,,Mud-Slap,Ground,20,1.0,False
Houndour,,Sludge Bomb,Poison,90,1.0,False
Houndour,,Fire Blast,Fire,120,0.85,False
Houndour,,Swift,Normal,60,1.0,False
Houndour,,Thief,Dark,40,1.0,False
Houndoom,1.0,Ember,Fire,40,1.0,False
Houndoom,13.0,Smog,Poison,20,0.7,False
Houndoom,20.0,Bite,Dark,60,1.0,False
Houndoom,30.0,Faint Attack,Dark,60,1.0,False
Houndoom,41.0,Flamethrower,Fire,95,1.0,False
Houndoom,52.0,Crunch,Dark,80,1.0,False
Houndoom,,Strength,Normal,80,1.0,False
Houndoom,,Headbutt,Normal,70,1.0,False
Houndoom,,Rock Smash,Fighting,20,1.0,False
Houndoom,,Hidden Power,Normal,60,1.0,False
Houndoom,,Snore,Normal,40,1.0,False
Houndoom,,Hyper Beam,Normal,75,0.9,False
Houndoom,,Iron Tail,Steel,100,0.75,False
Houndoom,,Return,Normal,102,1.0,False
Houndoom,,Shadow Ball,Ghost,80,1.0,False
Houndoom,,Mud-Slap,Ground,20,1.0,False
Houndoom,,Sludge Bomb,Poison,90,1.0,False
Houndoom,,Fire Blast,Fire,120,0.85,False
Houndoom,,Swift,Normal,60,1.0,False
Houndoom,,Thief,Dark,40,1.0,False
Phanpy,1.0,Tackle,Normal,35,0.95,False
