pokemon,move_level,move_name,move_type,power,accuracy,crit,move_stage,exp_type,evo_id
dragonite,,swift,Normal,60,1.0,False,7.0,Slow,79
dragonite,,thunderpunch,Electric,75,1.0,False,,Slow,79
dragonite,,steel wing,Steel,70,0.9,False,,Slow,79
dragonite,,fire punch,Fire,75,1.0,False,12.0,Slow,79
dragonite,,fury cutter,Bug,10,0.95,False,9.0,Slow,79
mewtwo,1.0,confusion,Psychic,50,1.0,False,,Slow,80
mewtwo,22.0,swift,Normal,60,1.0,False,7.0,Slow,80
mewtwo,44.0,future sight,Psychic,80,0.9,False,,Slow,80
mewtwo,66.0,psychic,Psychic,90,1.0,False,52.0,Slow,80
mewtwo,,strength,Normal,80,1.0,False,,Slow,80
mewtwo,,dynamicpunch,Fighting,100,0.5,False,,Slow,80
mewtwo,,headbutt,Normal,70,1.0,False,10.0,Slow,80
mewtwo,,zap cannon,Electric,100,0.5,False,58.0,Slow,80
mewtwo,,rock smash,Fighting,20,1.0,False,12.0,Slow,80
mewtwo,,hidden power,Normal,60,1.0,False,29.0,Slow,80
mewtwo,,blizzard,Ice,120,0.7,False,12.0,Slow,80
mewtwo,,hyper beam,Normal,75,0.9,False,65.0,Slow,80
mewtwo,,icy wind,Ice,55,0.95,False,27.0,Slow,80
mewtwo,,iron tail,Steel,100,0.75,False,20.0,Slow,80
mewtwo,,thunder,Electric,120,0.7,False,12.0,Slow,80
mewtwo,,return,Normal,102,1.0,False,12.0,Slow,80
mewtwo,,shadow ball,Ghost,80,1.0,False,17.0,Slow,80
mewtwo,,mud-slap,Ground,20,1.0,False,5.0,Slow,80
mewtwo,,ice punch,Ice,75,1.0,False,12.0,Slow,80
mewtwo,,fire blast,Fire,120,0.85,False,12.0,Slow,80
mewtwo,,thunderpunch,Electric,75,1.0,False,,Slow,80
mewtwo,,fire punch,Fire,75,1.0,False,12.0,Slow,80
mew,1.0,pound,Normal,40,1.0,False,,Medium Slow,81
mew,20.0,mega punch,Normal,80,0.85,False,,Medium Slow,81
mew,40.0,psychic,Psychic,90,1.0,False,52.0,Medium Slow,81
mew,50.0,ancientpower,Rock,60,1.0,False,,Medium Slow,81
mew,,cut,Normal,50,0.95,False,10.0,Medium Slow,81
mew,,fly,Flying,70,0.95,False,23.0,Medium Slow,81
mew,,surf,Water,95,1.0,False,17.0,Medium Slow,81
mew,,strength,Normal,80,1.0,False,,Medium Slow,81
mew,,whirlpool,Water,15,0.7,False,27.0,Medium Slow,81
mew,,waterfall,Water,80,1.0,False,36.0,Medium Slow,81
mew,,dynamicpunch,Fighting,100,0.5,False,,Medium Slow,81
mew,,headbutt,Normal,70,1.0,False,10.0,Medium Slow,81
mew,,rollout,Rock,30,0.9,False,13.0,Medium Slow,81
mew,,zap cannon,Electric,100,0.5,False,58.0,Medium Slow,81
mew,,rock smash,Fighting,20,1.0,False,12.0,Medium Slow,81
mew,,hidden power,Normal,60,1.0,False,29.0,Medium Slow,81
mew,,blizzard,Ice,120,0.7,False,12.0,Medium Slow,81
mew,,hyper beam,Normal,75,0.9,False,65.0,Medium Slow,81
mew,,icy wind,Ice,55,0.95,False,27.0,Medium Slow,81
mew,,giga drain,Grass,60,1.0,False,65.0,Medium Slow,81
mew,,iron tail,Steel,100,0.75,False,20.0,Medium Slow,81
mew,,dragonbreath,Dragon,60,1.0,False,,Medium Slow,81
mew,,thunder,Electric,120,0.7,False,12.0,Medium Slow,81
mew,,earthquake,Ground,100,1.0,False,47.0,Medium Slow,81
mew,,return,Normal,102,1.0,False,12.0,Medium Slow,81
mew,,dig,Ground,60,1.0,False,14.0,Medium Slow,81
mew,,shadow ball,Ghost,80,1.0,False,17.0,Medium Slow,81
mew,,mud-slap,Ground,20,1.0,False,5.0,Medium Slow,81
mew,,ice punch,Ice,75,1.0,False,12.0,Medium Slow,81
mew,,sludge bomb,Poison,90,1.0,False,28.0,Medium Slow,81
mew,,fire blast,Fire,120,0.85,False,12.0,Medium Slow,81
mew,,swift,Normal,60,1.0,False,7.0,Medium Slow,81
mew,,thunderpunch,Electric,75,1.0,False,,Medium Slow,81
mew,,thief,Dark,40,1.0,False,30.0,Medium Slow,81
mew,,steel wing,Steel,70,0.9,False,,Medium Slow,81
mew,,fire punch,Fire,75,1.0,False,12.0,Medium Slow,81
mew,,fury cutter,Bug,10,0.95,False,9.0,Medium Slow,81
chikorita,1.0,tackle,Normal,35,0.95,False,,Medium Slow,82
chikorita,8.0,razor leaf,Grass,55,0.95,True,,Medium Slow,82
chikorita,29.0,body slam,Normal,85,1.0,False,,Medium Slow,82
chikorita,,cut,Normal,50,0.95,False,10.0,Medium Slow,82
chikorita,,headbutt,Normal,70,1.0,False,10.0,Medium Slow,82
chikorita,,hidden power,Normal,60,1.0,False,29.0,Medium Slow,82
chikorita,,giga drain,Grass,60,1.0,False,65.0,Medium Slow,82
chikorita,,iron tail,Steel,100,0.75,False,20.0,Medium Slow,82
chikorita,,return,Normal,102,1.0,False,12.0,Medium Slow,82
chikorita,,mud-slap,Ground,20,1.0,False,5.0,Medium Slow,82
bayleef,1.0,razor leaf,Grass,55,0.95,True,,Medium Slow,82
bayleef,1.0,tackle,Normal,35,0.95,False,,Medium Slow,82
bayleef,31.0,body slam,Normal,85,1.0,False,,Medium Slow,82
bayleef,,cut,Normal,50,0.95,False,10.0,Medium Slow,82
bayleef,,strength,Normal,80,1.0,False,,Medium Slow,82
bayleef,,headbutt,Normal,70,1.0,False,10.0,Medium Slow,82
bayleef,,rock smash,Fighting,20,1.0,False,12.0,Medium Slow,82
bayleef,,hidden power,Normal,60,1.0,False,29.0,Medium Slow,82
bayleef,,giga drain,Grass,60,1.0,False,65.0,Medium Slow,82
bayleef,,iron tail,Steel,100,0.75,False,20.0,Medium Slow,82
bayleef,,return,Normal,102,1.0,False,12.0,Medium Slow,82
bayleef,,mud-slap,Ground,20,1.0,False,5.0,Medium Slow,82
bayleef,,fury cutter,Bug,10,0.95,False,9.0,Medium Slow,82
meganium,1.0,razor leaf,Grass,55,0.95,True,,Medium Slow,82
meganium,1.0,tackle,Normal,35,0.95,False,,Medium Slow,82
meganium,31.0,body slam,Normal,85,1.0,False,,Medium Slow,82
meganium,,cut,Normal,50,0.95,False,10.0,Medium Slow,82
meganium,,strength,Normal,80,1.0,False,,Medium Slow,82
meganium,,headbutt,Normal,70,1.0,False,10.0,Medium Slow,82
meganium,,rock smash,Fighting,20,1.0,False,12.0,Medium Slow,82
meganium,,hidden power,Normal,60,1.0,False,29.0,Medium Slow,82
meganium,,hyper beam,Normal,75,0.9,False,65.0,Medium Slow,82
meganium,,giga drain,Grass,60,1.0,False,65.0,Medium Slow,82
meganium,,iron tail,Steel,100,0.75,False,20.0,Medium Slow,82
meganium,,earthquake,Ground,100,1.0,False,47.0,Medium Slow,82
meganium,,return,Normal,102,1.0,False,12.0,Medium Slow,82
meganium,,mud-slap,Ground,20,1.0,False,5.0,Medium Slow,82
meganium,,fury cutter,Bug,10,0.95,False,9.0,Medium Slow,82
cyndaquil,1.0,tackle,Normal,35,0.95,False,,Medium Slow,83
cyndaquil,12.0,ember,Fire,40,1.0,False,,Medium Slow,83
cyndaquil,19.0,quick attack,Normal,40,1.0,False,,Medium Slow,83
cyndaquil,27.0,flame wheel,Fire,60,1.0,False,,Medium Slow,83
cyndaquil,36.0,swift,Normal,60,1.0,False,7.0,Medium Slow,83
cyndaquil,46.0,flamethrower,Fire,95,1.0,False,,Medium Slow,83
cyndaquil,,cut,Normal,50,0.95,False,10.0,Medium Slow,83
cyndaquil,,headbutt,Normal,70,1.0,False,10.0,Medium Slow,83
cyndaquil,,rollout,Rock,30,0.9,False,13.0,Medium Slow,83
cyndaquil,,hidden power,Normal,60,1.0,False,29.0,Medium Slow,83
cyndaquil,,iron tail,Steel,100,0.75,False,20.0,Medium Slow,83
cyndaquil,,return,Normal,102,1.0,False,12.0,Medium Slow,83
cyndaquil,,dig,Ground,60,1.0,False,14.0,Medium Slow,83
cyndaquil,,mud-slap,Ground,20,1.0,False,5.0,Medium Slow,83
cyndaquil,,fire blast,Fire,120,0.85,False,12.0,Medium Slow,83
quilava,1.0,tackle,Normal,35,0.95,False,,Medium Slow,83
quilava,12.0,ember,Fire,40,1.0,False,,Medium Slow,83
quilava,21.0,quick attack,Normal,40,1.0,False,,Medium Slow,83
quilava,31.0,flame wheel,Fire,60,1.0,False,,Medium Slow,83
quilava,42.0,swift,Normal,60,1.0,False,7.0,Medium Slow,83
quilava,54.0,flamethrower,Fire,95,1.0,False,,Medium Slow,83
quilava,,cut,Normal,50,0.95,False,10.0,Medium Slow,83
quilava,,strength,Normal,80,1.0,False,,Medium Slow,83
quilava,,headbutt,Normal,70,1.0,False,10.0,Medium Slow,83
quilava,,rollout,Rock,30,0.9,False,13.0,Medium Slow,83
quilava,,rock smash,Fighting,20,1.0,False,12.0,Medium Slow,83
quilava,,hidden power,Normal,60,1.0,False,29.0,Medium Slow,83
quilava,,iron tail,Steel,100,0.75,False,20.0,Medium Slow,83
quilava,,return,Normal,102,1.0,False,12.0,Medium Slow,83
quilava,,dig,Ground,60,1.0,False,14.0,Medium Slow,83
quilava,,mud-slap,Ground,20,1.0,False,5.0,Medium Slow,83
quilava,,fire blast,Fire,120,0.85,False,12.0,Medium Slow,83
quilava,,fury cutter,Bug,10,0.95,False,9.0,Medium Slow,83
typhlosion,1.0,ember,Fire,40,1.0,False,,Medium Slow,83
typhlosion,1.0,tackle,Normal,35,0.95,False,,Medium Slow,83
typhlosion,21.0,quick attack,Normal,40,1.0,False,,Medium Slow,83
typhlosion,31.0,flame wheel,Fire,60,1.0,False,,Medium Slow,83
typhlosion,45.0,swift,Normal,60,1.0,False,7.0,Medium Slow,83
typhlosion,60.0,flamethrower,Fire,95,1.0,False,,Medium Slow,83
typhlosion,,cut,Normal,50,0.95,False,10.0,Medium Slow,83
typhlosion,,strength,Normal,80,1.0,False,,Medium Slow,83
typhlosion,,dynamicpunch,Fighting,100,0.5,False,,Medium Slow,83
typhlosion,,headbutt,Normal,70,1.0,False,10.0,Medium Slow,83
typhlosion,,rollout,Rock,30,0.9,False,13.0,Medium Slow,83
typhlosion,,rock smash,Fighting,20,1.0,False,12.0,Medium Slow,83
typhlosion,,hidden power,Normal,60,1.0,False,29.0,Medium Slow,83
typhlosion,,hyper beam,Normal,75,0.9,False,65.0,Medium Slow,83
typhlosion,,iron tail,Steel,100,0.75,False,20.0,Medium Slow,83
typhlosion,,earthquake,Ground,100,1.0,False,47.0,Medium Slow,83
typhlosion,,return,Normal,102,1.0,False,12.0,Medium Slow,83
typhlosion,,dig,Ground,60,1.0,False,14.0,Medium Slow,83
typhlosion,,mud-slap,Ground,20,1.0,False,5.0,Medium Slow,83
typhlosion,,fire blast,Fire,120,0.85,False,12.0,Medium Slow,83
typhlosion,,thunderpunch,Electric,75,1.0,False,,Medium Slow,83
typhlosion,,fire punch,Fire,75,1.0,False,12.0,Medium Slow,83
typhlosion,,fury cutter,Bug,10,0.95,False,9.0,Medium Slow,83
totodile,1.0,scratch,Normal,40,1.0,False,,Medium Slow,84
totodile,7.0,rage,Normal,20,1.0,False,,Medium Slow,84
totodile,13.0,water gun,Water,40,1.0,False,,Medium Slow,84
totodile,20.0,bite,Dark,60,1.0,False,,Medium Slow,84
totodile,35.0,slash,Normal,70,1.0,True,,Medium Slow,84
totodile,52.0,hydro pump,Water,120,0.8,False,,Medium Slow,84
totodile,,cut,Normal,50,0.95,False,10.0,Medium Slow,84
totodile,,surf,Water,95,1.0,False,17.0,Medium Slow,84
totodile,,whirlpool,Water,15,0.7,False,27.0,Medium Slow,84
totodile,,dynamicpunch,Fighting,100,0.5,False,,Medium Slow,84
totodile,,headbutt,Normal,70,1.0,False,10.0,Medium Slow,84
totodile,,hidden power,Normal,60,1.0,False,29.0,Medium Slow,84
totodile,,blizzard,Ice,120,0.7,False,12.0,Medium Slow,84
totodile,,icy wind,Ice,55,0.95,False,27.0,Medium Slow,84
totodile,,iron tail,Steel,100,0.75,False,20.0,Medium Slow,84
totodile,,return,Normal,102,1.0,False,12.0,Medium Slow,84
totodile,,dig,Ground,60,1.0,False,14.0,Medium Slow,84
totodile,,mud-slap,Ground,20,1.0,False,5.0,Medium Slow,84
totodile,,ice punch,Ice,75,1.0,False,12.0,Medium Slow,84
croconaw,1.0,rage,Normal,20,1.0,False,,Medium Slow,84
croconaw,1.0,scratch,Normal,40,1.0,False,,Medium Slow,84
croconaw,13.0,water gun,Water,40,1.0,False,,Medium Slow,84
croconaw,21.0,bite,Dark,60,1.0,False,,Medium Slow,84
croconaw,37.0,slash,Normal,70,1.0,True,,Medium Slow,84
croconaw,55.0,hydro pump,Water,120,0.8,False,,Medium Slow,84
croconaw,,cut,Normal,50,0.95,False,10.0,Medium Slow,84
croconaw,,surf,Water,95,1.0,False,17.0,Medium Slow,84
croconaw,,strength,Normal,80,1.0,False,,Medium Slow,84
croconaw,,whirlpool,Water,15,0.7,False,27.0,Medium Slow,84
croconaw,,dynamicpunch,Fighting,100,0.5,False,,Medium Slow,84
croconaw,,headbutt,Normal,70,1.0,False,10.0,Medium Slow,84
croconaw,,rock smash,Fighting,20,1.0,False,12.0,Medium Slow,84
croconaw,,hidden power,Normal,60,1.0,False,29.0,Medium Slow,84
croconaw,,blizzard,Ice,120,0.7,False,12.0,Medium Slow,84
croconaw,,icy wind,Ice,55,0.95,False,27.0,Medium Slow,84
croconaw,,iron tail,Steel,100,0.75,False,20.0,Medium Slow,84
croconaw,,return,Normal,102,1.0,False,12.0,Medium Slow,84
croconaw,,dig,Ground,60,1.0,False,14.0,Medium Slow,84
croconaw,,mud-slap,Ground,20,1.0,False,5.0,Medium Slow,84
croconaw,,ice punch,Ice,75,1.0,False,12.0,Medium Slow,84
croconaw,,fury cutter,Bug,10,0.95,False,9.0,Medium Slow,84
feraligatr,1.0,rage,Normal,20,1.0,False,,Medium Slow,84
feraligatr,1.0,scratch,Normal,40,1.0,False,,Medium Slow,84
feraligatr,1.0,water gun,Water,40,1.0,False,,Medium Slow,84
feraligatr,21.0,bite,Dark,60,1.0,False,,Medium Slow,84
feraligatr,38.0,slash,Normal,70,1.0,True,,Medium Slow,84
feraligatr,58.0,hydro pump,Water,120,0.8,False,,Medium Slow,84
feraligatr,,cut,Normal,50,0.95,False,10.0,Medium Slow,84
feraligatr,,surf,Water,95,1.0,False,17.0,Medium Slow,84
feraligatr,,strength,Normal,80,1.0,False,,Medium Slow,84
feraligatr,,whirlpool,Water,15,0.7,False,27.0,Medium Slow,84
feraligatr,,dynamicpunch,Fighting,100,0.5,False,,Medium Slow,84
feraligatr,,headbutt,Normal,70,1.0,False,10.0,Medium Slow,84
feraligatr,,rock smash,Fighting,20,1.0,False,12.0,Medium Slow,84
feraligatr,,hidden power,Normal,60,1.0,False,29.0,Medium Slow,84
feraligatr,,blizzard,Ice,120,0.7,False,12.0,Medium Slow,84
feraligatr,,hyper beam,Normal,75,0.9,False,65.0,Medium Slow,84
feraligatr,,icy wind,Ice,55,0.95,False,27.0,Medium Slow,84
feraligatr,,iron tail,Steel,100,0.75,False,20.0,Medium Slow,84
feraligatr,,earthquake,Ground,100,1.0,False,47.0,Medium Slow,84
feraligatr,,return,Normal,102,1.0,False,12.0,Medium Slow,84
feraligatr,,dig,Ground,60,1.0,False,14.0,Medium Slow,84
feraligatr,,mud-slap,Ground,20,1.0,False,5.0,Medium Slow,84
feraligatr,,ice punch,Ice,75,1.0,False,12.0,Medium Slow,84
feraligatr,,fury cutter,Bug,10,0.95,False,9.0,Medium Slow,84
sentret,1.0,tackle,Normal,35,0.95,False,,Medium Fast,85
sentret,11.0,quick attack,Normal,40,1.0,False,,Medium Fast,85
sentret,17.0,fury swipes,Normal,54,0.8,False,,Medium Fast,85
sentret,25.0,slam,Normal,80,0.75,False,,Medium Fast,85
sentret,,cut,Normal,50,0.95,False,10.0,Medium Fast,85
sentret,,surf,Water,95,1.0,False,17.0,Medium Fast,85
sentret,,dynamicpunch,Fighting,100,0.5,False,,Medium Fast,85
sentret,,headbutt,Normal,70,1.0,False,10.0,Medium Fast,85
sentret,,rollout,Rock,30,0.9,False,13.0,Medium Fast,85
sentret,,hidden power,Normal,60,1.0,False,29.0,Medium Fast,85
sentret,,iron tail,Steel,100,0.75,False,20.0,Medium Fast,85
sentret,,return,Normal,102,1.0,False,12.0,Medium Fast,85
sentret,,dig,Ground,60,1.0,False,14.0,Medium Fast,85
sentret,,shadow ball,Ghost,80,1.0,False,17.0,Medium Fast,85
sentret,,mud-slap,Ground,20,1.0,False,5.0,Medium Fast,85
sentret,,ice punch,Ice,75,1.0,False,12.0,Medium Fast,85
sentret,,swift,Normal,60,1.0,False,7.0,Medium Fast,85
sentret,,thunderpunch,Electric,75,1.0,False,,Medium Fast,85
sentret,,thief,Dark,40,1.0,False,30.0,Medium Fast,85
sentret,,fire punch,Fire,75,1.0,False,12.0,Medium Fast,85
sentret,,fury cutter,Bug,10,0.95,False,9.0,Medium Fast,85
furret,1.0,quick attack,Normal,40,1.0,False,,Medium Fast,85
furret,1.0,scratch,Normal,40,1.0,False,,Medium Fast,85
furret,18.0,fury swipes,Normal,54,0.8,False,,Medium Fast,85
furret,28.0,slam,Normal,80,0.75,False,,Medium Fast,85
furret,,cut,Normal,50,0.95,False,10.0,Medium Fast,85
furret,,surf,Water,95,1.0,False,17.0,Medium Fast,85
furret,,strength,Normal,80,1.0,False,,Medium Fast,85
furret,,dynamicpunch,Fighting,100,0.5,False,,Medium Fast,85
furret,,headbutt,Normal,70,1.0,False,10.0,Medium Fast,85
furret,,rollout,Rock,30,0.9,False,13.0,Medium Fast,85
furret,,hidden power,Normal,60,1.0,False,29.0,Medium Fast,85
furret,,hyper beam,Normal,75,0.9,False,65.0,Medium Fast,85
furret,,iron tail,Steel,100,0.75,False,20.0,Medium Fast,85
furret,,return,Normal,102,1.0,False,12.0,Medium Fast,85
furret,,dig,Ground,60,1.0,False,14.0,Medium Fast,85
furret,,shadow ball,Ghost,80,1.0,False,17.0,Medium Fast,85
furret,,mud-slap,Ground,20,1.0,False,5.0,Medium Fast,85
furret,,ice punch,Ice,75,1.0,False,12.0,Medium Fast,85
furret,,swift,Normal,60,1.0,False,7.0,Medium Fast,85
furret,,thunderpunch,Electric,75,1.0,False,,Medium Fast,85
furret,,thief,Dark,40,1.0,False,30.0,Medium Fast,85
furret,,fire punch,Fire,75,1.0,False,12.0,Medium Fast,85
furret,,fury cutter,Bug,10,0.95,False,9.0,Medium Fast,85
hoothoot,1.0,tackle,Normal,35,0.95,False,,Medium Fast,86
hoothoot,11.0,peck,Flying,35,1.0,False,,Medium Fast,86
hoothoot,34.0,confusion,Psychic,50,1.0,False,,Medium Fast,86
hoothoot,,fly,Flying,70,0.95,False,23.0,Medium Fast,86
hoothoot,,hidden power,Normal,60,1.0,False,29.0,Medium Fast,86
hoothoot,,return,Normal,102,1.0,False,12.0,Medium Fast,86
hoothoot,,mud-slap,Ground,20,1.0,False,5.0,Medium Fast,86
hoothoot,,swift,Normal,60,1.0,False,7.0,Medium Fast,86
hoothoot,,thief,Dark,40,1.0,False,30.0,Medium Fast,86
hoothoot,,steel wing,Steel,70,0.9,False,,Medium Fast,86
noctowl,1.0,peck,Flying,35,1.0,False,,Medium Fast,86
noctowl,1.0,tackle,Normal,35,0.95,False,,Medium Fast,86
noctowl,41.0,confusion,Psychic,50,1.0,False,,Medium Fast,86
noctowl,,fly,Flying,70,0.95,False,23.0,Medium Fast,86
noctowl,,hidden power,Normal,60,1.0,False,29.0,Medium Fast,86
noctowl,,hyper beam,Normal,75,0.9,False,65.0,Medium Fast,86
noctowl,,return,Normal,102,1.0,False,12.0,Medium Fast,86
noctowl,,mud-slap,Ground,20,1.0,False,5.0,Medium Fast,86
noctowl,,swift,Normal,60,1.0,False,7.0,Medium Fast,86
noctowl,,thief,Dark,40,1.0,False,30.0,Medium Fast,86
noctowl,,steel wing,Steel,70,0.9,False,,Medium Fast,86
ledyba,1.0,tackle,Normal,35,0.95,False,,Fast,87
ledyba,15.0,comet punch,Normal,54,0.85,False,,Fast,87
ledyba,36.0,swift,Normal,60,1.0,False,7.0,Fast,87
ledyba,,dynamicpunch,Fighting,100,0.5,False,,Fast,87
ledyba,,headbutt,Normal,70,1.0,False,10.0,Fast,87
ledyba,,rollout,Rock,30,0.9,False,13.0,Fast,87
ledyba,,hidden power,Normal,60,1.0,False,29.0,Fast,87
ledyba,,giga drain,Grass,60,1.0,False,65.0,Fast,87
ledyba,,return,Normal,102,1.0,False,12.0,Fast,87
ledyba,,dig,Ground,60,1.0,False,14.0,Fast,87
ledyba,,ice punch,Ice,75,1.0,False,12.0,Fast,87
ledyba,,thunderpunch,Electric,75,1.0,False,,Fast,87
ledyba,,thief,Dark,40,1.0,False,30.0,Fast,87
ledian,1.0,tackle,Normal,35,0.95,False,,Fast,87
ledian,15.0,comet punch,Normal,54,0.85,False,,Fast,87
ledian,42.0,swift,Normal,60,1.0,False,7.0,Fast,87
ledian,,dynamicpunch,Fighting,100,0.5,False,,Fast,87
ledian,,headbutt,Normal,70,1.0,False,10.0,Fast,87
ledian,,rollout,Rock,30,0.9,False,13.0,Fast,87
ledian,,hidden power,Normal,60,1.0,False,29.0,Fast,87
ledian,,hyper beam,Normal,75,0.9,False,65.0,Fast,87
ledian,,giga drain,Grass,60,1.0,False,65.0,Fast,87
ledian,,return,Normal,102,1.0,False,12.0,Fast,87
ledian,,dig,Ground,60,1.0,False,14.0,Fast,87
ledian,,ice punch,Ice,75,1.0,False,12.0,Fast,87
ledian,,thunderpunch,Electric,75,1.0,False,,Fast,87
ledian,,thief,Dark,40,1.0,False,30.0,Fast,87
spinarak,1.0,poison sting,Poison,15,1.0,False,,Fast,88
spinarak,11.0,constrict,Normal,10,1.0,False,,Fast,88
spinarak,23.0,leech life,Bug,20,1.0,False,,Fast,88
spinarak,30.0,fury swipes,Normal,54,0.8,False,,Fast,88
spinarak,53.0,psychic,Psychic,90,1.0,False,52.0,Fast,88
spinarak,,hidden power,Normal,60,1.0,False,29.0,Fast,88
spinarak,,giga drain,Grass,60,1.0,False,65.0,Fast,88
spinarak,,return,Normal,102,1.0,False,12.0,Fast,88
spinarak,,dig,Ground,60,1.0,False,14.0,Fast,88
spinarak,,sludge bomb,Poison,90,1.0,False,28.0,Fast,88
spinarak,,thief,Dark,40,1.0,False,30.0,Fast,88
ariados,1.0,constrict,Normal,10,1.0,False,,Fast,88
ariados,1.0,poison sting,Poison,15,1.0,False,,Fast,88
ariados,25.0,leech life,Bug,20,1.0,False,,Fast,88
ariados,34.0,fury swipes,Normal,54,0.8,False,,Fast,88
ariados,63.0,psychic,Psychic,90,1.0,False,52.0,Fast,88
ariados,,hidden power,Normal,60,1.0,False,29.0,Fast,88
ariados,,hyper beam,Normal,75,0.9,False,65.0,Fast,88
ariados,,giga drain,Grass,60,1.0,False,65.0,Fast,88
ariados,,return,Normal,102,1.0,False,12.0,Fast,88
ariados,,dig,Ground,60,1.0,False,14.0,Fast,88
ariados,,sludge bomb,Poison,90,1.0,False,28.0,Fast,88
ariados,,thief,Dark,40,1.0,False,30.0,Fast,88
crobat,1.0,leech life,Bug,20,1.0,False,,Medium Fast,17
crobat,12.0,bite,Dark,60,1.0,False,,Medium Fast,17
crobat,30.0,wing attack,Flying,60,1.0,False,,Medium Fast,17
crobat,,fly,Flying,70,0.95,False,23.0,Medium Fast,17
crobat,,hidden power,Normal,60,1.0,False,29.0,Medium Fast,17
crobat,,hyper beam,Normal,75,0.9,False,65.0,Medium Fast,17
crobat,,giga drain,Grass,60,1.0,False,65.0,Medium Fast,17
crobat,,return,Normal,102,1.0,False,12.0,Medium Fast,17
crobat,,swift,Normal,60,1.0,False,7.0,Medium Fast,17
crobat,,thief,Dark,40,1.0,False,30.0,Medium Fast,17
crobat,,steel wing,Steel,70,0.9,False,,Medium Fast,17
chinchou,1.0,bubble,Water,20,1.0,False,,Slow,89
chinchou,17.0,water gun,Water,40,1.0,False,,Slow,89
chinchou,25.0,spark,Electric,65,1.0,False,,Slow,89
chinchou,41.0,hydro pump,Water,120,0.8,False,,Slow,89
chinchou,,surf,Water,95,1.0,False,17.0,Slow,89
chinchou,,whirlpool,Water,15,0.7,False,27.0,Slow,89
chinchou,,waterfall,Water,80,1.0,False,36.0,Slow,89
chinchou,,zap cannon,Electric,100,0.5,False,58.0,Slow,89
chinchou,,hidden power,Normal,60,1.0,False,29.0,Slow,89
chinchou,,thunder,Electric,120,0.7,False,12.0,Slow,89
chinchou,,return,Normal,102,1.0,False,12.0,Slow,89
lanturn,1.0,bubble,Water,20,1.0,False,,Slow,89
lanturn,17.0,water gun,Water,40,1.0,False,,Slow,89
lanturn,25.0,spark,Electric,65,1.0,False,,Slow,89
lanturn,53.0,hydro pump,Water,120,0.8,False,,Slow,89
lanturn,,surf,Water,95,1.0,False,17.0,Slow,89
lanturn,,whirlpool,Water,15,0.7,False,27.0,Slow,89
lanturn,,waterfall,Water,80,1.0,False,36.0,Slow,89
lanturn,,zap cannon,Electric,100,0.5,False,58.0,Slow,89
lanturn,,hidden power,Normal,60,1.0,False,29.0,Slow,89
lanturn,,hyper beam,Normal,75,0.9,False,65.0,Slow,89
lanturn,,thunder,Electric,120,0.7,False,12.0,Slow,89
lanturn,,return,Normal,102,1.0,False,12.0,Slow,89
pichu,1.0,thundershock,Electric,40,1.0,False,,Medium Fast,10
pichu,,headbutt,Normal,70,1.0,False,10.0,Medium Fast,10
pichu,,rollout,Rock,30,0.9,False,13.0,Medium Fast,10
pichu,,zap cannon,Electric,100,0.5,False,58.0,Medium Fast,10
pichu,,hidden power,Normal,60,1.0,False,29.0,Medium Fast,10
pichu,,iron tail,Steel,100,0.75,False,20.0,Medium Fast,10
pichu,,thunder,Electric,120,0.7,False,12.0,Medium Fast,10
pichu,,return,Normal,102,1.0,False,12.0,Medium Fast,10
pichu,,mud-slap,Ground,20,1.0,False,5.0,Medium Fast,10
pichu,,swift,Normal,60,1.0,False,7.0,Medium Fast,10
cleffa,1.0,pound,Normal,40,1.0,False,,Fast,14
cleffa,,headbutt,Normal,70,1.0,False,10.0,Fast,14
cleffa,,rollout,Rock,30,0.9,False,13.0,Fast,14
cleffa,,zap cannon,Electric,100,0.5,False,58.0,Fast,14
cleffa,,hidden power,Normal,60,1.0,False,29.0,Fast,14
cleffa,,icy wind,Ice,55,0.95,False,27.0,Fast,14
cleffa,,iron tail,Steel,100,0.75,False,20.0,Fast,14
cleffa,,return,Normal,102,1.0,False,12.0,Fast,14
cleffa,,psychic,Psychic,90,1.0,False,52.0,Fast,14
cleffa,,shadow ball,Ghost,80,1.0,False,17.0,Fast,14
cleffa,,mud-slap,Ground,20,1.0,False,5.0,Fast,14
cleffa,,fire blast,Fire,120,0.85,False,12.0,Fast,14
igglybuff,9.0,pound,Normal,40,1.0,False,,Fast,16
igglybuff,,headbutt,Normal,70,1.0,False,10.0,Fast,16
igglybuff,,rollout,Rock,30,0.9,False,13.0,Fast,16
igglybuff,,zap cannon,Electric,100,0.5,False,58.0,Fast,16
igglybuff,,hidden power,Normal,60,1.0,False,29.0,Fast,16
igglybuff,,icy wind,Ice,55,0.95,False,27.0,Fast,16
igglybuff,,return,Normal,102,1.0,False,12.0,Fast,16
igglybuff,,psychic,Psychic,90,1.0,False,52.0,Fast,16
